#  SCIATRAN 3.7.1 (DOM, spherical mode, scalar RT)
#  Contents: Wavelength [nm], Ring spectrum
#  Irradiance: irradiance.dat
    296.76000   4.262320620E-002
    296.77000   5.771126040E-002
    296.78000   6.378539020E-002
    296.79000   5.447814751E-002
    296.80000   3.892872022E-002
    296.81000   2.598623392E-002
    296.82000   1.748283407E-002
    296.83000   1.226589528E-002
    296.84000   8.799207117E-003
    296.85000   5.582363522E-003
    296.86000   2.567556380E-003
    296.87000   3.727688836E-004
    296.88000  -6.296428782E-004
    296.89000  -4.382034108E-004
    296.90000   7.153538884E-004
    296.91000   2.703394236E-003
    296.92000   5.049411997E-003
    296.93000   6.541030001E-003
    296.94000   5.973929256E-003
    296.95000   3.996954472E-003
    296.96000   2.143117858E-003
    296.97000   1.023691337E-003
    296.98000   8.862394827E-004
    296.99000   1.836134811E-003
    297.00000   4.188611869E-003
    297.01000   8.297715734E-003
    297.02000   1.377996594E-002
    297.03000   1.771669455E-002
    297.04000   1.694344873E-002
    297.05000   1.405306950E-002
    297.06000   1.294495184E-002
    297.07000   1.536649488E-002
    297.08000   2.222368128E-002
    297.09000   3.273003713E-002
    297.10000   4.105548437E-002
    297.11000   4.135838932E-002
    297.12000   3.633148792E-002
    297.13000   2.879261341E-002
    297.14000   1.989572754E-002
    297.15000   1.178668246E-002
    297.16000   6.280195696E-003
    297.17000   3.257229835E-003
    297.18000   1.837177682E-003
    297.19000   9.854396387E-004
    297.20000  -1.776885175E-004
    297.21000  -1.655572027E-003
    297.22000  -2.821147510E-003
    297.23000  -3.146874947E-003
    297.24000  -2.404394058E-003
    297.25000  -6.309212493E-004
    297.26000   1.723432048E-003
    297.27000   3.277007255E-003
    297.28000   3.064455779E-003
    297.29000   1.953626788E-003
    297.30000   1.290260043E-003
    297.31000   1.365960931E-003
    297.32000   1.765764874E-003
    297.33000   2.237695763E-003
    297.34000   3.126229489E-003
    297.35000   5.167710676E-003
    297.36000   8.986752519E-003
    297.37000   1.542401734E-002
    297.38000   2.576160760E-002
    297.39000   4.060863516E-002
    297.40000   5.423705249E-002
    297.41000   5.253709219E-002
    297.42000   3.810008140E-002
    297.43000   2.436636705E-002
    297.44000   1.492058051E-002
    297.45000   8.588241124E-003
    297.46000   4.163613790E-003
    297.47000   1.167585616E-003
    297.48000  -8.192517579E-004
    297.49000  -2.102237080E-003
    297.50000  -3.052604844E-003
    297.51000  -3.886184069E-003
    297.52000  -4.541477994E-003
    297.53000  -4.831206460E-003
    297.54000  -4.653937168E-003
    297.55000  -4.209503870E-003
    297.56000  -3.916656006E-003
    297.57000  -4.093801467E-003
    297.58000  -4.657892818E-003
    297.59000  -5.216111155E-003
    297.60000  -5.461487554E-003
    297.61000  -5.234179347E-003
    297.62000  -4.676564136E-003
    297.63000  -4.064525668E-003
    297.64000  -3.640199243E-003
    297.65000  -3.255727096E-003
    297.66000  -2.605147035E-003
    297.67000  -1.638274978E-003
    297.68000  -7.951168428E-004
    297.69000  -8.086964622E-004
    297.70000  -1.764882356E-003
    297.71000  -2.873743579E-003
    297.72000  -3.367336891E-003
    297.73000  -3.181527666E-003
    297.74000  -3.014922429E-003
    297.75000  -3.615819802E-003
    297.76000  -4.907069481E-003
    297.77000  -6.314274355E-003
    297.78000  -7.564673237E-003
    297.79000  -8.502208464E-003
    297.80000  -9.050480844E-003
    297.81000  -9.234383030E-003
    297.82000  -9.144075066E-003
    297.83000  -8.895843514E-003
    297.84000  -8.563444513E-003
    297.85000  -8.298170965E-003
    297.86000  -8.144554991E-003
    297.87000  -8.028850486E-003
    297.88000  -7.815202465E-003
    297.89000  -7.498606823E-003
    297.90000  -7.244761907E-003
    297.91000  -7.077887029E-003
    297.92000  -6.861555054E-003
    297.93000  -6.407875695E-003
    297.94000  -5.803063876E-003
    297.95000  -5.354924731E-003
    297.96000  -5.181662085E-003
    297.97000  -5.096396063E-003
    297.98000  -4.717978145E-003
    297.99000  -3.920493828E-003
    298.00000  -2.750895285E-003
    298.01000  -1.511195080E-003
    298.02000  -7.996529233E-004
    298.03000  -9.891946830E-004
    298.04000  -1.604013938E-003
    298.05000  -1.779751177E-003
    298.06000  -1.426419343E-003
    298.07000  -1.245509499E-003
    298.08000  -2.073896105E-003
    298.09000  -3.588040026E-003
    298.10000  -4.828877327E-003
    298.11000  -5.335074357E-003
    298.12000  -5.000721468E-003
