calc_flux.py output file 
Peak number,1
Flux (Tonnes/day),228
Windspeed (m/s),10.0
Volcano Long/Lat,55.703736,-21.272972
CoM position,55.655315,-21.23115
Julian Time (GMT),SO2 Amount,Error,Longitude,Latitude,Bearing,Distance,Correction Factor,Cumulative Distance
0.3998148148148148,46.6359712597,10.3258932392,55.666215,-21.231523333,5.18487637238,6.9451734908,-0.170263090119,-983.365369577
0.399849537037037,43.1469458649,10.5487380551,55.666161667,-21.231485,5.27062084487,6.9803517959,-0.0852485850475,-983.96043469
0.39988425925925924,44.902137822200004,10.2229856386,55.666091667,-21.231421667,5.37859953996,10.1110798142,0.0226245855004,-983.731675701
0.3999189814814815,57.8501709094,10.4103277984,55.665991667,-21.23135,5.26932138711,13.0741496958,-0.0865432400636,-984.863154976
0.3999537037037037,48.8658338816,9.867369690650001,55.665888333,-21.231295,5.14555129095,12.3334178231,-0.208872349126,-987.43926493
0.39998842592592593,43.5480011877,10.4417710837,55.665763333,-21.231256667,4.97278707685,13.6391112159,-0.373877258266,-992.538618436
0.40002314814814816,47.696880941,10.739842891199999,55.665633333,-21.231243333,4.80127243519,13.5555345227,-0.526688806769,-999.678166739
0.4000578703703704,52.0004345314,10.760204506500001,55.665506667,-21.231246667,4.68952354266,13.1338769402,-0.618199105203,-1007.79751771
0.40010416666666665,69.2046421389,10.1632074966,55.665313333,-21.231256667,4.66747833594,20.069457419,-0.635375495539,-1020.54915916
0.4001388888888889,87.6394809535,10.1812165851,55.665165,-21.231256667,4.71238898038,15.3743779895,-0.600066345686,-1029.77480598
0.4001736111111111,91.1335173585,10.6583932041,55.665018333,-21.231265,4.66306408663,15.2299133507,-0.638777992148,-1039.50333945
0.40020833333333333,97.28756700790001,10.216182444,55.66489,-21.231271667,4.66728166673,13.3220651093,-0.635527351863,-1047.96987621
0.40024305555555556,91.62120306290001,10.3421362984,55.664786667,-21.231276667,4.67037200407,10.72464988,-0.633138338398,-1054.76006322
0.4002777777777778,95.7161969924,10.406407889,55.66465,-21.231285,4.65946147863,14.1954943137,-0.641545655439,-1063.86712092
0.4003125,116.131084551,10.709824969400001,55.664515,-21.231278333,4.75527145201,14.0120651969,-0.565221366628,-1071.78703956
0.40034722222222224,124.61734981200001,10.46270955,55.664408333,-21.231255,4.9002085336,11.3561439774,-0.44014889713,-1076.78543381
0.40038194444444447,116.528135671,9.99523335927,55.664348333,-21.231228333,5.08091176723,6.88962192933,-0.271605891376,-1078.65669571
0.40041666666666664,121.39401135600001,10.650921585499999,55.6643,-21.2312,5.1834721072,5.91791540845,-0.171646682789,-1079.67248626
0.40045138888888887,121.491159969,10.5150073912,55.664253333,-21.231146667,5.49425978014,7.65278124256,0.137846429334,-1078.61757769
0.4004861111111111,128.639021555,10.6166053034,55.664216667,-21.231071667,5.77066853789,9.16471075772,0.402911271618,-1074.92501243
0.4005208333333333,137.60393421700002,11.064128491500002,55.664196667,-21.230953333,6.09106219058,13.3204284718,0.670653299585,-1065.99162312
0.40055555555555555,103.71901470200001,10.903955505699999,55.664173333,-21.23083,6.06878206182,13.9256292961,0.653961463804,-1056.8847982
0.4006018518518519,83.4809199167,11.593122214800001,55.664108333,-21.230685,5.80687296051,17.4742240459,0.435775703207,-1049.26995593
0.40063657407407405,93.9507728767,11.0351374898,55.66405,-21.230596667,5.63328752526,11.5338922461,0.273773742105,-1046.11227909
0.4006712962962963,94.6025381496,10.776579314100001,55.663981667,-21.230488333,5.65524884365,13.974042503,0.29482829345,-1041.99233599
0.4007060185185185,102.171118275,11.4414427884,55.663903333,-21.230376667,5.60396384009,14.835613995,0.245456738081,-1038.35083457
0.40074074074074073,102.90726603200001,10.843816558299999,55.66383,-21.230275,5.5903196822,13.6225036821,0.232207551721,-1035.18758634
0.40077546296296296,92.9209425174,10.4047187617,55.663746667,-21.230181667,5.48417333003,13.5022108754,0.127849425821,-1033.46133643
0.4008101851851852,97.1512715769,10.5070565545,55.66366,-21.230106667,5.35710880644,12.2573177388,0.00113578232994,-1033.44741479
0.4008449074074074,95.7649432538,10.8743180329,55.663583333,-21.230051667,5.26977889498,10.0273471349,-0.0860874396807,-1034.31064343
0.40087962962962964,105.566415064,10.4353597296,55.663501667,-21.23,5.21500475137,10.2301095996,-0.140501847996,-1035.74799273
