230.98840	3.508e-18
230.99612	3.643e-18
231.00384	5.198e-18
231.01156	5.600e-18
231.01927	4.544e-18
231.02699	3.547e-18
231.03471	4.438e-18
231.04243	5.513e-18
231.05016	4.733e-18
231.05788	3.012e-18
231.06560	2.443e-18
231.07332	3.313e-18
231.08104	4.943e-18
231.08877	4.747e-18
231.09649	4.886e-18
231.10422	4.753e-18
231.11194	3.874e-18
231.11967	3.331e-18
231.12739	3.310e-18
231.13512	3.832e-18
231.14285	5.479e-18
231.15058	5.479e-18
231.15830	3.322e-18
231.16603	3.195e-18
231.17376	3.809e-18
231.18149	5.602e-18
231.18922	5.550e-18
231.19695	4.866e-18
231.20468	4.754e-18
231.21242	4.565e-18
231.22015	3.817e-18
231.22788	3.421e-18
231.23561	3.797e-18
231.24335	4.557e-18
231.25108	5.264e-18
231.25882	4.686e-18
231.26655	3.965e-18
231.27429	3.789e-18
231.28202	3.923e-18
231.28976	4.522e-18
231.29750	5.195e-18
231.30524	5.035e-18
231.31298	4.376e-18
231.32071	3.984e-18
231.32845	4.286e-18
231.33619	4.369e-18
231.34394	4.385e-18
231.35168	3.572e-18
231.35942	3.716e-18
231.36716	4.200e-18
231.37490	4.302e-18
231.38265	4.221e-18
231.39039	4.116e-18
231.39813	3.921e-18
231.40588	4.062e-18
231.41362	4.749e-18
231.42137	5.206e-18
231.42912	5.053e-18
231.43686	4.555e-18
231.44461	4.631e-18
231.45236	4.671e-18
231.46011	4.013e-18
231.46786	3.164e-18
231.47561	3.368e-18
231.48336	4.621e-18
231.49111	4.927e-18
231.49886	4.604e-18
231.50661	4.328e-18
231.51436	5.319e-18
231.52211	5.879e-18
231.52987	5.387e-18
231.53762	4.652e-18
231.54537	5.250e-18
231.55313	5.578e-18
231.56088	5.169e-18
231.56864	4.318e-18
231.57639	3.859e-18
231.58415	3.598e-18
231.59191	3.482e-18
231.59967	3.895e-18
231.60742	5.358e-18
231.61518	5.867e-18
231.62294	4.550e-18
231.63070	3.875e-18
231.63846	5.049e-18
231.64622	7.940e-18
231.65399	5.740e-18
231.66175	4.329e-18
231.66951	4.006e-18
231.67727	4.243e-18
231.68504	3.853e-18
231.69280	3.421e-18
231.70056	3.957e-18
231.70833	4.589e-18
231.71610	4.290e-18
231.72386	3.440e-18
231.73163	3.815e-18
231.73939	5.072e-18
231.74716	5.240e-18
231.75493	4.168e-18
231.76270	4.284e-18
231.77047	5.002e-18
231.77824	5.184e-18
231.78601	4.731e-18
231.79378	3.958e-18
231.80155	4.153e-18
231.80932	4.509e-18
231.81709	4.676e-18
231.82487	4.839e-18
231.83264	4.854e-18
231.84041	4.250e-18
231.84819	3.770e-18
231.85596	4.099e-18
231.86374	4.980e-18
231.87152	5.450e-18
231.87929	5.600e-18
231.88707	5.246e-18
231.89485	4.612e-18
231.90262	4.378e-18
231.91040	4.372e-18
231.91818	4.535e-18
231.92596	4.411e-18
231.93374	3.983e-18
231.94152	4.053e-18
231.94930	4.993e-18
231.95709	5.305e-18
231.96487	4.770e-18
231.97265	4.713e-18
231.98043	4.895e-18
231.98822	4.705e-18
231.99600	4.310e-18
232.00379	4.479e-18
232.01157	5.175e-18
232.01936	6.613e-18
232.02714	-3.223e-18
232.03493	5.996e-18
232.04272	6.630e-18
232.05051	6.312e-18
232.05830	5.333e-18
232.06608	4.683e-18
232.07387	4.121e-18
232.08166	3.504e-18
232.08945	3.599e-18
232.09725	4.467e-18
232.10504	5.590e-18
232.11283	5.231e-18
232.12062	4.088e-18
232.12842	3.648e-18
232.13621	4.618e-18
232.14400	5.273e-18
232.15180	4.740e-18
232.15959	4.717e-18
232.16739	5.287e-18
232.17519	5.762e-18
232.18298	5.803e-18
232.19078	4.990e-18
232.19858	4.914e-18
232.20638	5.005e-18
232.21418	4.530e-18
232.22197	4.294e-18
232.22977	5.482e-18
232.23758	5.612e-18
232.24538	5.097e-18
232.25318	4.552e-18
232.26098	4.951e-18
232.26878	5.938e-18
232.27659	5.927e-18
232.28439	6.483e-18
232.29219	4.465e-18
232.30000	4.564e-18
232.30780	4.717e-18
232.31561	4.016e-18
232.32342	4.000e-18
232.33122	5.458e-18
232.33903	7.474e-18
232.34684	6.350e-18
232.35465	5.092e-18
232.36246	5.657e-18
232.37026	6.450e-18
232.37807	6.475e-18
232.38588	5.165e-18
232.39370	4.905e-18
232.40151	5.734e-18
232.40932	6.004e-18
232.41713	5.705e-18
232.42495	6.325e-18
232.43276	6.773e-18
232.44057	5.493e-18
232.44839	3.872e-18
232.45620	3.586e-18
232.46402	4.657e-18
232.47184	6.040e-18
232.47965	5.893e-18
232.48747	5.023e-18
232.49529	4.748e-18
232.50311	4.055e-18
232.51092	3.487e-18
232.51874	3.814e-18
232.52656	5.898e-18
232.53438	-1.187e-17
232.54221	6.060e-18
232.55003	4.605e-18
232.55785	3.990e-18
232.56567	4.764e-18
232.57349	5.295e-18
232.58132	5.033e-18
232.58914	4.577e-18
232.59697	4.542e-18
232.60479	5.244e-18
232.61262	5.570e-18
232.62044	4.617e-18
232.62827	4.462e-18
232.63610	4.828e-18
232.64393	5.259e-18
232.65175	5.635e-18
232.65958	4.921e-18
232.66741	4.752e-18
232.67524	5.128e-18
232.68307	4.985e-18
232.69090	6.008e-18
232.69874	-3.976e-18
232.70657	5.514e-18
232.71440	6.214e-18
232.72223	-3.266e-18
232.73007	6.801e-18
232.73790	6.414e-18
232.74574	5.764e-18
232.75357	4.513e-18
232.76141	4.303e-18
232.76924	4.513e-18
232.77708	5.189e-18
232.78492	6.158e-18
232.79276	6.508e-18
232.80059	5.808e-18
232.80843	5.416e-18
232.81627	5.942e-18
232.82411	6.549e-18
232.83195	5.845e-18
232.83979	4.657e-18
232.84764	4.615e-18
232.85548	5.705e-18
232.86332	6.108e-18
232.87116	4.935e-18
232.87901	4.869e-18
232.88685	5.582e-18
232.89470	5.615e-18
232.90254	5.153e-18
232.91039	5.026e-18
232.91823	5.439e-18
232.92608	5.987e-18
232.93393	5.743e-18
232.94178	6.096e-18
232.94962	6.903e-18
232.95747	6.214e-18
232.96532	5.794e-18
232.97317	6.042e-18
232.98102	5.484e-18
232.98887	4.558e-18
232.99673	4.206e-18
233.00458	5.208e-18
233.01243	-2.655e-18
233.02028	-2.777e-18
233.02814	5.512e-18
233.03599	5.296e-18
233.04385	5.500e-18
233.05170	5.654e-18
233.05956	5.527e-18
233.06741	5.151e-18
233.07527	5.097e-18
233.08313	5.288e-18
233.09099	5.865e-18
233.09885	6.007e-18
233.10670	5.773e-18
233.11456	4.872e-18
233.12242	4.715e-18
233.13028	4.596e-18
233.13815	4.567e-18
233.14601	5.371e-18
233.15387	6.412e-18
233.16173	6.151e-18
233.16960	5.208e-18
233.17746	4.713e-18
233.18532	6.023e-18
233.19319	-2.182e-18
233.20105	7.199e-18
233.20892	6.212e-18
233.21679	5.756e-18
233.22465	5.104e-18
233.23252	4.384e-18
233.24039	4.433e-18
233.24826	5.118e-18
233.25613	6.250e-18
233.26400	6.268e-18
233.27187	5.746e-18
233.27974	5.504e-18
233.28761	5.620e-18
233.29548	6.025e-18
233.30335	6.152e-18
233.31123	6.176e-18
233.31910	6.325e-18
233.32697	6.396e-18
233.33485	4.847e-18
233.34272	4.360e-18
233.35060	4.276e-18
233.35847	5.334e-18
233.36635	6.931e-18
233.37423	6.513e-18
233.38210	5.888e-18
233.38998	5.689e-18
