30749.991	 0.123
30750.036	 0.079
30750.081	 0.085
30750.126	 0.098
30750.171	 0.093
30750.217	 0.077
30750.262	 0.106
30750.307	 0.210
30750.352	 0.205
30750.397	 0.120
30750.443	 0.116
30750.488	 0.102
30750.533	 0.111
30750.578	 0.159
30750.623	 0.108
30750.669	 0.106
30750.714	 0.178
30750.759	 0.152
30750.804	 0.156
30750.849	 0.187
30750.895	 0.114
30750.940	 0.067
30750.985	 0.066
30751.030	 0.066
30751.075	 0.090
30751.121	 0.112
30751.166	 0.149
30751.211	 0.173
30751.256	 0.183
30751.301	 0.220
30751.347	 0.138
30751.392	 0.045
30751.437	 0.113
30751.482	 0.140
30751.527	 0.089
30751.573	 0.108
30751.618	 0.094
30751.663	 0.082
30751.708	 0.118
30751.753	 0.096
30751.799	 0.089
30751.844	 0.115
30751.889	 0.117
30751.934	 0.150
30751.979	 0.148
30752.025	 0.119
30752.070	 0.154
30752.115	 0.165
30752.160	 0.135
30752.205	 0.127
30752.251	 0.104
30752.296	 0.086
30752.341	 0.100
30752.386	 0.117
30752.431	 0.101
30752.477	 0.068
30752.522	 0.088
30752.567	 0.114
30752.612	 0.100
30752.657	 0.111
30752.703	 0.121
30752.748	 0.127
30752.793	 0.162
30752.838	 0.148
30752.883	 0.131
30752.929	 0.150
30752.974	 0.123
30753.019	 0.095
30753.064	 0.097
30753.109	 0.113
30753.155	 0.136
30753.200	 0.100
30753.245	 0.095
30753.290	 0.142
30753.335	 0.104
30753.381	 0.105
30753.426	 0.153
30753.471	 0.079
30753.516	 0.042
30753.561	 0.069
30753.607	 0.047
30753.652	 0.076
30753.697	 0.105
30753.742	 0.081
30753.787	 0.111
30753.833	 0.106
30753.878	 0.085
30753.923	 0.134
30753.968	 0.129
30754.013	 0.113
30754.059	 0.123
30754.104	 0.064
30754.149	 0.065
30754.194	 0.133
30754.239	 0.101
30754.285	 0.070
30754.330	 0.103
30754.375	 0.090
30754.420	 0.053
30754.465	 0.062
30754.511	 0.099
30754.556	 0.119
30754.601	 0.111
30754.646	 0.087
30754.691	 0.062
30754.736	 0.074
30754.782	 0.090
30754.827	 0.061
30754.872	 0.068
30754.917	 0.121
30754.962	 0.121
30755.008	 0.094
30755.053	 0.076
30755.098	 0.061
30755.143	 0.092
30755.188	 0.122
30755.234	 0.096
30755.279	 0.087
30755.324	 0.095
30755.369	 0.094
30755.414	 0.104
30755.460	 0.086
30755.505	 0.059
30755.550	 0.088
30755.595	 0.103
30755.640	 0.069
30755.686	 0.079
30755.731	 0.104
30755.776	 0.087
30755.821	 0.096
30755.866	 0.122
30755.912	 0.105
30755.957	 0.083
30756.002	 0.093
30756.047	 0.117
30756.092	 0.119
30756.138	 0.102
30756.183	 0.111
30756.228	 0.104
30756.273	 0.059
30756.318	 0.059
30756.364	 0.100
30756.409	 0.116
30756.454	 0.098
30756.499	 0.058
30756.544	 0.061
30756.590	 0.112
30756.635	 0.102
30756.680	 0.068
30756.725	 0.076
30756.770	 0.074
30756.816	 0.066
30756.861	 0.075
30756.906	 0.095
30756.951	 0.116
30756.996	 0.107
30757.042	 0.102
30757.087	 0.116
30757.132	 0.099
30757.177	 0.098
30757.222	 0.126
30757.268	 0.117
30757.313	 0.095
30757.358	 0.081
30757.403	 0.081
30757.448	 0.100
30757.494	 0.078
30757.539	 0.070
30757.584	 0.124
30757.629	 0.128
30757.674	 0.099
30757.720	 0.098
30757.765	 0.088
30757.810	 0.120
30757.855	 0.162
30757.900	 0.111
30757.946	 0.086
30757.991	 0.127
30758.036	 0.131
30758.081	 0.142
30758.126	 0.161
30758.172	 0.098
30758.217	 0.050
30758.262	 0.093
30758.307	 0.128
30758.352	 0.117
30758.398	 0.130
30758.443	 0.127
30758.488	 0.093
30758.533	 0.093
30758.578	 0.093
30758.624	 0.074
30758.669	 0.089
30758.714	 0.095
30758.759	 0.055
30758.804	 0.046
30758.850	 0.098
30758.895	 0.148
30758.940	 0.138
30758.985	 0.116
30759.030	 0.108
30759.076	 0.074
30759.121	 0.087
30759.166	 0.158
30759.211	 0.134
30759.256	 0.093
30759.302	 0.130
30759.347	 0.116
30759.392	 0.079
30759.437	 0.101
30759.482	 0.114
30759.528	 0.118
30759.573	 0.096
30759.618	 0.052
30759.663	 0.081
30759.708	 0.093
30759.754	 0.046
30759.799	 0.072
30759.844	 0.085
30759.889	 0.038
30759.934	 0.058
30759.980	 0.092
30760.025	 0.092
30760.070	 0.108
30760.115	 0.091
30760.160	 0.079
30760.206	 0.103
30760.251	 0.097
30760.296	 0.104
30760.341	 0.112
30760.386	 0.070
30760.431	 0.079
30760.477	 0.113
30760.522	 0.076
30760.567	 0.056
30760.612	 0.079
30760.657	 0.095
30760.703	 0.110
30760.748	 0.102
30760.793	 0.077
30760.838	 0.059
30760.883	 0.050
30760.929	 0.079
30760.974	 0.101
30761.019	 0.059
30761.064	 0.053
30761.109	 0.099
30761.155	 0.111
30761.200	 0.111
30761.245	 0.121
30761.290	 0.117
30761.335	 0.104
30761.381	 0.102
30761.426	 0.121
30761.471	 0.112
30761.516	 0.072
30761.561	 0.101
30761.607	 0.137
30761.652	 0.066
30761.697	 0.024
